gender,event,age_from,age_to,median_improvement,mean_improvement,std_improvement,q25_improvement,q75_improvement,sample_size,can_track,can_delta,delta_diff_seconds
F,200 Fly,17,18,-0.5999999999999943,-1.1582786885245897,4.416607386623653,-3.8074999999999903,1.844999999999992,244,Track 3 (Late),0.9800000000000182,-1.5800000000000125
F,200 IM,15,16,1.7249999999999943,1.733583815028901,2.68101005256127,0.1825000000000045,3.395000000000003,346,Track 1 (Early),2.579999999999984,-0.8549999999999898
F,200 IM,16,17,0.7350000000000136,0.761617647058825,2.594476491620407,-0.7925000000000111,2.272500000000008,340,Track 1 (Early),1.5200000000000102,-0.7849999999999966
F,200 IM,16,17,0.7350000000000136,0.761617647058825,2.594476491620407,-0.7925000000000111,2.272500000000008,340,Track 2 (Middle),1.5299999999999727,-0.7949999999999591
F,200 IM,17,18,-0.25,-0.5733922261484105,3.044451213675201,-2.670000000000016,1.4199999999999875,283,Track 1 (Early),0.9399999999999977,-1.1899999999999977
F,200 IM,17,18,-0.25,-0.5733922261484105,3.044451213675201,-2.670000000000016,1.4199999999999875,283,Track 2 (Middle),0.9400000000000261,-1.1900000000000261
F,200 IM,17,18,-0.25,-0.5733922261484105,3.044451213675201,-2.670000000000016,1.4199999999999875,283,Track 3 (Late),0.9399999999999977,-1.1899999999999977
F,400 IM,15,16,2.480000000000018,2.6063343108504404,6.075523297372549,-1.1800000000000068,5.970000000000027,341,Track 1 (Early),5.03000000000003,-2.5500000000000114
F,400 IM,15,16,2.480000000000018,2.6063343108504404,6.075523297372549,-1.1800000000000068,5.970000000000027,341,Track 2 (Middle),5.080000000000041,-2.6000000000000227
F,400 IM,15,16,2.480000000000018,2.6063343108504404,6.075523297372549,-1.1800000000000068,5.970000000000027,341,Track 3 (Late),5.089999999999975,-2.609999999999957
F,400 IM,16,17,1.0300000000000296,1.0715915915915923,5.864749342829889,-2.4499999999999886,4.6200000000000045,333,Track 1 (Early),3.1399999999999864,-2.109999999999957
F,400 IM,16,17,1.0300000000000296,1.0715915915915923,5.864749342829889,-2.4499999999999886,4.6200000000000045,333,Track 2 (Middle),3.169999999999959,-2.1399999999999295
F,400 IM,16,17,1.0300000000000296,1.0715915915915923,5.864749342829889,-2.4499999999999886,4.6200000000000045,333,Track 3 (Late),3.180000000000007,-2.1499999999999773
F,400 IM,17,18,-0.4449999999999932,-2.169914529914529,8.432154776848504,-6.042500000000018,3.132499999999979,234,Track 2 (Middle),1.8700000000000045,-2.3149999999999977
F,400 IM,17,18,-0.4449999999999932,-2.169914529914529,8.432154776848504,-6.042500000000018,3.132499999999979,234,Track 3 (Late),1.8700000000000045,-2.3149999999999977
M,50 Free,15,16,0.5500000000000007,0.5525249169435215,0.450618921229284,0.2699999999999996,0.8099999999999987,301,,,
M,50 Free,16,17,0.370000000000001,0.371092715231788,0.392482080427713,0.1525000000000016,0.5899999999999999,302,,,
M,50 Free,17,18,0.1050000000000004,0.1177622377622379,0.4051977322374558,-0.120000000000001,0.3675000000000015,286,Track 1 (Early),0.5300000000000011,-0.4250000000000007
M,100 Free,15,16,1.2100000000000009,1.2308724832214766,0.8543233382565449,0.7125000000000004,1.7675000000000036,298,Track 1 (Early),1.8000000000000043,-0.5900000000000034
M,100 Free,16,17,0.8400000000000034,0.834954407294833,0.7659398825602316,0.3900000000000005,1.3000000000000045,329,Track 1 (Early),1.3899999999999935,-0.54999999999999
M,100 Free,16,17,0.8400000000000034,0.834954407294833,0.7659398825602316,0.3900000000000005,1.3000000000000045,329,Track 2 (Middle),1.4099999999999966,-0.5699999999999932
M,100 Free,17,18,0.1950000000000002,0.195171232876712,0.822881862554035,-0.3399999999999981,0.7249999999999996,292,Track 1 (Early),1.0200000000000031,-0.825000000000003
M,100 Free,17,18,0.1950000000000002,0.195171232876712,0.822881862554035,-0.3399999999999981,0.7249999999999996,292,Track 2 (Middle),1.0400000000000063,-0.8450000000000061
M,100 Free,17,18,0.1950000000000002,0.195171232876712,0.822881862554035,-0.3399999999999981,0.7249999999999996,292,Track 3 (Late),1.0499999999999972,-0.854999999999997
M,200 Free,15,16,2.5799999999999983,2.568012048192771,1.94447633483216,1.3275000000000006,3.654999999999994,332,Track 1 (Early),3.8700000000000045,-1.2900000000000063
M,200 Free,16,17,1.4699999999999989,1.5471999999999997,1.7622064421103976,0.4699999999999988,2.549999999999997,325,Track 1 (Early),2.819999999999993,-1.3499999999999943
M,200 Free,16,17,1.4699999999999989,1.5471999999999997,1.7622064421103976,0.4699999999999988,2.549999999999997,325,Track 2 (Middle),2.8599999999999994,-1.3900000000000006
M,200 Free,17,18,0.2299999999999897,0.1512251655629142,1.761699253720325,-0.9149999999999884,1.2824999999999953,302,Track 1 (Early),1.9099999999999966,-1.6800000000000068
M,200 Free,17,18,0.2299999999999897,0.1512251655629142,1.761699253720325,-0.9149999999999884,1.2824999999999953,302,Track 2 (Middle),1.9399999999999977,-1.710000000000008
M,200 Free,17,18,0.2299999999999897,0.1512251655629142,1.761699253720325,-0.9149999999999884,1.2824999999999953,302,Track 3 (Late),1.9499999999999886,-1.7199999999999989
M,400 Free,15,16,4.819999999999993,4.868784194528876,5.111868695626948,1.960000000000008,7.700000000000017,329,Track 1 (Early),8.120000000000005,-3.3000000000000114
M,400 Free,16,17,2.569999999999993,2.6368914956011724,4.47131670038565,-0.2199999999999988,5.5,341,Track 1 (Early),5.949999999999989,-3.3799999999999955
M,400 Free,16,17,2.569999999999993,2.6368914956011724,4.47131670038565,-0.2199999999999988,5.5,341,Track 2 (Middle),6.019999999999982,-3.4499999999999886
M,400 Free,17,18,0.2999999999999829,-0.4172508591065298,5.605471860512202,-3.620000000000005,3.2049999999999983,291,Track 1 (Early),4.0,-3.700000000000017
M,400 Free,17,18,0.2999999999999829,-0.4172508591065298,5.605471860512202,-3.620000000000005,3.2049999999999983,291,Track 2 (Middle),4.050000000000011,-3.7500000000000284
M,400 Free,17,18,0.2999999999999829,-0.4172508591065298,5.605471860512202,-3.620000000000005,3.2049999999999983,291,Track 3 (Late),4.060000000000002,-3.7600000000000193
M,800 Free,15,16,9.950000000000044,10.153311475409836,12.257233816706336,3.4600000000000364,16.360000000000014,305,Track 1 (Early),16.480000000000018,-6.5299999999999745
M,800 Free,16,17,3.699999999999932,3.993088685015293,11.578046501738374,-3.5300000000000296,10.865000000000007,327,Track 1 (Early),12.189999999999998,-8.490000000000066
M,800 Free,16,17,3.699999999999932,3.993088685015293,11.578046501738374,-3.5300000000000296,10.865000000000007,327,Track 2 (Middle),12.329999999999984,-8.630000000000052
M,800 Free,17,18,-0.1750000000000113,-1.760588235294117,13.100745523344262,-9.27000000000004,6.297499999999999,238,Track 1 (Early),8.400000000000034,-8.575000000000045
M,800 Free,17,18,-0.1750000000000113,-1.760588235294117,13.100745523344262,-9.27000000000004,6.297499999999999,238,Track 2 (Middle),8.490000000000009,-8.66500000000002
M,800 Free,17,18,-0.1750000000000113,-1.760588235294117,13.100745523344262,-9.27000000000004,6.297499999999999,238,Track 3 (Late),8.529999999999973,-8.704999999999984
M,1500 Free,15,16,17.760000000000048,19.466843971631203,26.01607966301597,2.9499999999999886,34.697499999999906,282,Track 1 (Early),31.370000000000005,-13.609999999999957
M,1500 Free,16,17,7.939999999999941,7.098881355932201,22.493264915197297,-7.475000000000023,21.17500000000001,295,Track 1 (Early),22.180000000000064,-14.240000000000123
M,1500 Free,16,17,7.939999999999941,7.098881355932201,22.493264915197297,-7.475000000000023,21.17500000000001,295,Track 2 (Middle),22.360000000000014,-14.420000000000073
M,1500 Free,17,18,1.69500000000005,-4.199402173913046,28.98167132882728,-17.752500000000026,13.384999999999934,184,Track 1 (Early),13.789999999999964,-12.094999999999914
M,1500 Free,17,18,1.69500000000005,-4.199402173913046,28.98167132882728,-17.752500000000026,13.384999999999934,184,Track 2 (Middle),13.889999999999986,-12.194999999999936
M,1500 Free,17,18,1.69500000000005,-4.199402173913046,28.98167132882728,-17.752500000000026,13.384999999999934,184,Track 3 (Late),13.92999999999995,-12.2349999999999
M,100 Back,15,16,1.5400000000000027,1.5522916666666664,1.3564303812640994,0.7799999999999994,2.3625000000000043,336,,,
M,100 Back,16,17,0.8649999999999984,0.946574074074074,1.1392447915748023,0.2475000000000005,1.672499999999996,324,Track 1 (Early),1.5900000000000034,-0.725000000000005
M,100 Back,17,18,0.1199999999999974,0.0385714285714285,1.2876243103092178,-0.759999999999998,0.9100000000000036,301,Track 1 (Early),1.0599999999999952,-0.9399999999999977
M,100 Back,17,18,0.1199999999999974,0.0385714285714285,1.2876243103092178,-0.759999999999998,0.9100000000000036,301,Track 2 (Middle),1.0700000000000003,-0.9500000000000028
M,200 Back,15,16,3.039999999999992,3.139764011799409,2.9681826929759296,1.3549999999999969,4.82,339,Track 1 (Early),3.969999999999999,-0.9300000000000068
M,200 Back,16,17,1.5,1.6970704225352111,2.795655962854925,-0.2099999999999937,3.569999999999993,355,Track 1 (Early),2.799999999999997,-1.2999999999999972
M,200 Back,16,17,1.5,1.6970704225352111,2.795655962854925,-0.2099999999999937,3.569999999999993,355,Track 2 (Middle),2.819999999999993,-1.3199999999999932
M,200 Back,17,18,0.1300000000000238,-0.3267844522968185,3.700878500354645,-2.4099999999999966,2.0250000000000057,283,Track 1 (Early),1.7099999999999937,-1.5799999999999699
M,200 Back,17,18,0.1300000000000238,-0.3267844522968185,3.700878500354645,-2.4099999999999966,2.0250000000000057,283,Track 2 (Middle),1.720000000000013,-1.5899999999999892
M,200 Back,17,18,0.1300000000000238,-0.3267844522968185,3.700878500354645,-2.4099999999999966,2.0250000000000057,283,Track 3 (Late),1.7199999999999989,-1.589999999999975
M,100 Breast,15,16,1.9599999999999935,1.9189275362318847,1.5413185614247569,0.7999999999999972,2.9200000000000017,345,,,
M,100 Breast,16,17,1.1499999999999917,1.226130952380952,1.3982224793998603,0.4024999999999963,2.0825000000000067,336,Track 1 (Early),1.6099999999999994,-0.46000000000000774
M,100 Breast,17,18,0.0900000000000034,0.0604152249134944,1.6171324851870037,-0.7800000000000011,0.9600000000000009,289,Track 1 (Early),1.2000000000000028,-1.1099999999999994
M,100 Breast,17,18,0.0900000000000034,0.0604152249134944,1.6171324851870037,-0.7800000000000011,0.9600000000000009,289,Track 2 (Middle),1.2100000000000009,-1.1199999999999974
M,200 Breast,15,16,3.694999999999993,3.7557692307692303,4.177732833394081,1.4749999999999943,5.877500000000012,338,Track 1 (Early),4.759999999999991,-1.0649999999999977
M,200 Breast,16,17,2.25,2.594756446991404,4.081169527409463,0.2700000000000102,4.919999999999988,349,Track 1 (Early),3.660000000000025,-1.410000000000025
M,200 Breast,16,17,2.25,2.594756446991404,4.081169527409463,0.2700000000000102,4.919999999999988,349,Track 2 (Middle),3.7099999999999795,-1.4599999999999795
M,200 Breast,17,18,-0.0749999999999886,-0.623150684931507,4.74589992525988,-3.5700000000000074,2.390000000000008,292,Track 1 (Early),2.6699999999999875,-2.744999999999976
M,200 Breast,17,18,-0.0749999999999886,-0.623150684931507,4.74589992525988,-3.5700000000000074,2.390000000000008,292,Track 2 (Middle),2.730000000000018,-2.805000000000007
M,200 Breast,17,18,-0.0749999999999886,-0.623150684931507,4.74589992525988,-3.5700000000000074,2.390000000000008,292,Track 3 (Late),2.75,-2.8249999999999886
M,100 Fly,15,16,1.4750000000000014,1.5370303030303027,1.0532487830905508,0.7899999999999991,2.2475000000000005,330,,,
M,100 Fly,16,17,0.974999999999998,0.96240625,0.9272524049367232,0.3900000000000005,1.5600000000000025,320,Track 1 (Early),1.3999999999999986,-0.4250000000000006
M,100 Fly,17,18,0.2900000000000062,0.2119512195121951,1.005974673098996,-0.3599999999999994,0.8200000000000003,287,Track 1 (Early),0.9200000000000017,-0.6299999999999955
M,100 Fly,17,18,0.2900000000000062,0.2119512195121951,1.005974673098996,-0.3599999999999994,0.8200000000000003,287,Track 2 (Middle),0.9299999999999997,-0.6399999999999935
M,200 Fly,15,16,3.629999999999996,3.714213649851632,3.491390690167228,1.7099999999999795,5.640000000000015,337,Track 1 (Early),4.569999999999993,-0.9399999999999973
M,200 Fly,16,17,2.0600000000000094,2.146308139534884,3.2892585982224416,0.1950000000000145,3.85250000000001,344,Track 1 (Early),3.240000000000009,-1.1799999999999997
M,200 Fly,16,17,2.0600000000000094,2.146308139534884,3.2892585982224416,0.1950000000000145,3.85250000000001,344,Track 2 (Middle),3.280000000000001,-1.2199999999999918
M,200 Fly,17,18,0.3299999999999983,0.0097454545454545,3.662990274814885,-1.5899999999999892,1.9949999999999903,275,Track 1 (Early),2.039999999999992,-1.7099999999999937
M,200 Fly,17,18,0.3299999999999983,0.0097454545454545,3.662990274814885,-1.5899999999999892,1.9949999999999903,275,Track 2 (Middle),2.0700000000000074,-1.740000000000009
M,200 Fly,17,18,0.3299999999999983,0.0097454545454545,3.662990274814885,-1.5899999999999892,1.9949999999999903,275,Track 3 (Late),2.069999999999993,-1.7399999999999949
M,200 IM,15,16,2.8100000000000023,2.8623723723723726,2.589382934495966,1.3100000000000025,4.560000000000002,333,,,
M,200 IM,16,17,1.82500000000001,1.902753164556962,2.3259520337106894,0.4575000000000031,3.219999999999988,316,Track 1 (Early),3.180000000000007,-1.3549999999999969
M,200 IM,17,18,-0.0100000000000193,-0.1721254355400703,2.832308008189695,-2.0349999999999966,1.634999999999998,287,Track 1 (Early),2.019999999999996,-2.0300000000000153
M,200 IM,17,18,-0.0100000000000193,-0.1721254355400703,2.832308008189695,-2.0349999999999966,1.634999999999998,287,Track 2 (Middle),2.030000000000001,-2.0400000000000205
M,400 IM,15,16,1.829999999999984,1.132244897959184,6.649178640485322,-2.680000000000007,5.769999999999982,49,Track 1 (Early),8.460000000000036,-6.630000000000052
M,400 IM,16,17,8.569999999999993,9.267454545454546,5.340515200949275,6.085000000000008,12.710000000000008,55,Track 1 (Early),6.009999999999991,2.5600000000000023
M,400 IM,16,17,8.569999999999993,9.267454545454546,5.340515200949275,6.085000000000008,12.710000000000008,55,Track 2 (Middle),6.089999999999975,2.480000000000018
M,400 IM,17,18,0.4499999999999886,-0.5474144486692009,7.595864204337897,-4.22999999999999,3.7350000000000136,263,Track 1 (Early),3.909999999999968,-3.4599999999999795
M,400 IM,17,18,0.4499999999999886,-0.5474144486692009,7.595864204337897,-4.22999999999999,3.7350000000000136,263,Track 2 (Middle),3.9700000000000273,-3.5200000000000387
M,400 IM,17,18,0.4499999999999886,-0.5474144486692009,7.595864204337897,-4.22999999999999,3.7350000000000136,263,Track 3 (Late),3.980000000000018,-3.5300000000000296
